smiles,set,dim1,dim2
COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,chembl,-11.592985,-30.19755
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,chembl,-28.672644,5.1086993
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,chembl,-36.725266,6.9240284
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,chembl,6.5357904,-5.793501
CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,chembl,-24.27635,26.88956
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,chembl,-37.787956,24.490387
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,chembl,-24.452923,30.340029
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,chembl,-36.669785,13.636205
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,chembl,-38.938778,-1.5494928
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,chembl,-31.680098,17.449213
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,chembl,-32.50961,9.400809
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,chembl,-46.68521,-14.631046
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,chembl,-9.933746,27.581308
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,chembl,-52.66535,31.315565
O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,chembl,-31.86838,11.43765
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,chembl,-29.907938,-25.549414
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,chembl,-29.924545,-25.606838
COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,chembl,-66.96537,10.171321
COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,chembl,-66.89693,10.250318
CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,chembl,-29.924067,-25.622072
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,chembl,-1.2656169,20.681992
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,chembl,-8.484302,27.960875
O=C(OOC(=O)c1ccccc1)c1ccccc1,chembl,-30.540981,10.786972
C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,chembl,-20.99408,8.847913
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,chembl,-63.13262,11.3470125
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,chembl,-39.61297,-1.4948564
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,chembl,-11.171819,5.8179874
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,chembl,-20.354198,5.7165613
O=C(OCc1ccccc1)c1ccccc1,chembl,-31.915394,13.051012
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,chembl,-51.081455,3.6055603
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,chembl,-18.357386,9.511698
N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,chembl,-58.925983,22.599504
N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,chembl,-57.694565,30.817242
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,chembl,-21.700434,45.567616
CNCCc1ccccn1,chembl,-22.302622,7.036771
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,chembl,-28.041302,71.33254
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,chembl,-27.887888,72.16198
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,chembl,-28.6757,73.840675
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,chembl,-27.84881,72.94
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,chembl,-28.018398,71.90391
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,chembl,-27.308317,73.3354
